ngram	w1	w2	w3	w4	n
rak-yat_ke_depan_saya	rak-yat	ke	depan	saya	1
raksasa_di_depan_sebuah	raksasa	di	depan	sebuah	1
rakyat_bagi_masa_depan	rakyat	bagi	masa	depan	1
rakyat_di_depan_gedung	rakyat	di	depan	gedung	1
rakyat_yang_senantiasa_terdepan	rakyat	yang	senantiasa	terdepan	1
rakyatnya_harus_mengedepankan_kemanusiaan	rakyatnya	harus	mengedepankan	kemanusiaan	1
ramai_berkumpul_di_depan	ramai	berkumpul	di	depan	1
ramai_di_depan_pendopo	ramai	di	depan	pendopo	1
ramai_melintas_di_depan	ramai	melintas	di	depan	1
ramai-ra-mai_ke_depan_untuk	ramai-ra-mai	ke	depan	untuk	1
rambu_dipasang_di_depan	rambu	dipasang	di	depan	1
rambut_bagian_depan_dan	rambut	bagian	depan	dan	1
rambut_bagian_depan_dicukur	rambut	bagian	depan	dicukur	1
rambutnya_terlihat_di_depan	rambutnya	terlihat	di	depan	1
rancangan_infrastruktur_ke_depan	rancangan	infrastruktur	ke	depan	1
rangka_membangun_masyarakat_kedepan	rangka	membangun	masyarakat	kedepan	1
rangka_mempersiapkan_hari_depan	rangka	mempersiapkan	hari	depan	1
rangka_untuk_roda_depan	rangka	untuk	roda	depan	1
rangkaian_acara_pekan_depan	rangkaian	acara	pekan	depan	1
rantai_ke_lini_depan	rantai	ke	lini	depan	1
ranting_dan_gugus_depan	ranting	dan	gugus	depan	1
rapat_di_depan_panggung	rapat	di	depan	panggung	1
rapat_mulai_pekan_depan	rapat	mulai	pekan	depan	1
rapat_pekan_depan_dan	rapat	pekan	depan	dan	1
rapat_pimpinan_pekan_depan	rapat	pimpinan	pekan	depan	1
rapat_pleno_pekan_depan	rapat	pleno	pekan	depan	1
rapi_di_depan_area	rapi	di	depan	area	1
rapi_di_depan_lobi	rapi	di	depan	lobi	1
rapi_di_depan_pintu	rapi	di	depan	pintu	1
rapi_di_depan_poliklinik	rapi	di	depan	poliklinik	1
rasa_besar-besaran_di_depan	rasa	besar-besaran	di	depan	1
rasa_dalam_minggu_depan	rasa	dalam	minggu	depan	1
rasa_damai_di_depan	rasa	damai	di	depan	1
rasa_di_depan_gerbang	rasa	di	depan	gerbang	1
rasa_di_depan_halaman	rasa	di	depan	halaman	1
rasa_di_depan_kam-pusnya	rasa	di	depan	kam-pusnya	1
rasa_di_depan_kampus	rasa	di	depan	kampus	1
rasa_di_depan_kan-tornya	rasa	di	depan	kan-tornya	1
rasa_di_depan_kantor	rasa	di	depan	kantor	1
rasa_di_depan_rektorat	rasa	di	depan	rektorat	1
rasa_melewati_jalan_depan	rasa	melewati	jalan	depan	1
ratus_meter_di_depan	ratus	meter	di	depan	1
ratusan_gojek_di_depan	ratusan	gojek	di	depan	1
ratusan_massa_di_depan	ratusan	massa	di	depan	1
raya_dari_depan_lokasi	raya	dari	depan	lokasi	1
raya_depan_hotel_yang	raya	depan	hotel	yang	1
raya_depan_pasar_anggota	raya	depan	pasar	anggota	1
raya_di_depan_hotel	raya	di	depan	hotel	1
raya_di_depan_kantor	raya	di	depan	kantor	1
raya_di_depan_sekolah	raya	di	depan	sekolah	1
raya_di_tahun_depan	raya	di	tahun	depan	1
raya_masa_depan_guna	raya	masa	depan	guna	1
raya_tepatnya_di_depan	raya	tepatnya	di	depan	1
realisasikan_pada_pekan_depan	realisasikan	pada	pekan	depan	1
realisasinya_nanti_tahun_depan	realisasinya	nanti	tahun	depan	1
realitas_masa_depan_media	realitas	masa	depan	media	1
realitas_sambil_tetap_me-ngedepankan	realitas	sambil	tetap	me-ngedepankan	1
red_atau_minggu_depan	red	atau	minggu	depan	1
red_bahwa_tahun_depan	red	bahwa	tahun	depan	1
red_berada_di_depan	red	berada	di	depan	1
red_depan_kami_langsung	red	depan	kami	langsung	1
red_ke_depan_dibangun	red	ke	depan	dibangun	1
red_ke_depan_ka-tanya	red	ke	depan	ka-tanya	1
red_ke_depan_katanya	red	ke	depan	katanya	1
red_mengenai_masa_depan	red	mengenai	masa	depan	1
referensi_mengenai_masa_depan	referensi	mengenai	masa	depan	1
refleksi_jika_ke_depan	refleksi	jika	ke	depan	1
regenerasi_atlet_ke_depan	regenerasi	atlet	ke	depan	1
regional_pada_masa_depan	regional	pada	masa	depan	1
reguler_untuk_musim_depan	reguler	untuk	musim	depan	1
rehat_di_halaman_depan	rehat	di	halaman	depan	1
rejeki_dibagi_di_depan	rejeki	dibagi	di	depan	1
rekomendasi_pekan_depan_akan	rekomendasi	pekan	depan	akan	1
rekonsiliasi_harus_lebih_dikedepankan	rekonsiliasi	harus	lebih	dikedepankan	1
rekor_mantan_pemain_depan	rekor	mantan	pemain	depan	1
rektor_ke_depan_jelasnya	rektor	ke	depan	jelasnya	1
rektor_ke_depan_selalu	rektor	ke	depan	selalu	1
relatif_nyaman_di_depan	relatif	nyaman	di	depan	1
religi_didepan_ribuan_warga	religi	didepan	ribuan	warga	1
religious_tapi_mengedepankan_nilai-nilai	religious	tapi	mengedepankan	nilai-nilai	1
rem_belakang_dan_depan	rem	belakang	dan	depan	1
rem_depan_dan_belakang	rem	depan	dan	belakang	1
rem_depan_dan_hingga	rem	depan	dan	hingga	1
rem_depan_motor_yang	rem	depan	motor	yang	1
rem_depan_untuk_menghentikan	rem	depan	untuk	menghentikan	1
remaja_dan_masa_depan	remaja	dan	masa	depan	1
renca-na_kami_pekan_depan	renca-na	kami	pekan	depan	1
rencana_aksi_pekan_depan	rencana	aksi	pekan	depan	1
rencana_anda_ke_depannya	rencana	anda	ke	depannya	1
rencana_ke_depan_nan-ti	rencana	ke	depan	nan-ti	1
rencana_ke_depan_partai	rencana	ke	depan	partai	1
rencana_ke_depan_untuk	rencana	ke	depan	untuk	1
rencana_ke_depan_usai	rencana	ke	depan	usai	1
rencana_ke_depannya_tapi	rencana	ke	depannya	tapi	1
rencana_ke_depannya_ujarnya	rencana	ke	depannya	ujarnya	1
rencana_kedepan_nantinya_dengan	rencana	kedepan	nantinya	dengan	1
rencana_kedepan_untuk_tim	rencana	kedepan	untuk	tim	1
rencana_keuangan_masa_depan	rencana	keuangan	masa	depan	1
rencana_masa_depannya_dengan	rencana	masa	depannya	dengan	1
rencana_nyata_ke_depan	rencana	nyata	ke	depan	1
rencana_pekan_depan_mobil	rencana	pekan	depan	mobil	1
rencana_pemerintah_ke_depan	rencana	pemerintah	ke	depan	1
rencana_peng-gunaannya_ke_depan	rencana	peng-gunaannya	ke	depan	1
rencana_tahun_depan_rampung	rencana	tahun	depan	rampung	1
rencanakan_ke_depan_segalanya	rencanakan	ke	depan	segalanya	1
rencanakan_untuk_minggu_depan	rencanakan	untuk	minggu	depan	1
rencananya_awal_tahun_depan	rencananya	awal	tahun	depan	1
rencananya_dilakukan_pekan_depan	rencananya	dilakukan	pekan	depan	1
rencananya_dilakukan_tahun_depan	rencananya	dilakukan	tahun	depan	1
rencananya_ke_depan_nan-ti	rencananya	ke	depan	nan-ti	1
rencananya_minggu_depan_ada	rencananya	minggu	depan	ada	1
rencananya_minggu_depan_akan	rencananya	minggu	depan	akan	1
rencananya_pada_tahun_depan	rencananya	pada	tahun	depan	1
rencananya_pekan_depan_akan	rencananya	pekan	depan	akan	1
rencananya_pekan_depan_mengutus	rencananya	pekan	depan	mengutus	1
rencananya_tahun_depan_tim	rencananya	tahun	depan	tim	1
rendah_hati_mesti_dikedepan-kan	rendah	hati	mesti	dikedepan-kan	1
rendah_ke_arah_depan	rendah	ke	arah	depan	1
renungkan_untuk_masa_depan	renungkan	untuk	masa	depan	1
reproduksi_komperhensif_ke_depan	reproduksi	komperhensif	ke	depan	1
resiko_mengancam_di_depan	resiko	mengancam	di	depan	1
revitalisasi_pertanian_di_depan	revitalisasi	pertanian	di	depan	1
ribu_di_kursi_depan	ribu	di	kursi	depan	1
ribuan_tahun_ke_depan	ribuan	tahun	ke	depan	1
ribut-ribut_di_depan_kita	ribut-ribut	di	depan	kita	1
riil_masa_depan_itu	riil	masa	depan	itu	1
rilis_tahun_depan_kata	rilis	tahun	depan	kata	1
ring_berjaga_di_depan	ring	berjaga	di	depan	1
ring_inci_lebar_depan	ring	inci	lebar	depan	1
ringkas_langsung_di_depan	ringkas	langsung	di	depan	1
ringroad_depan_kam-pus_juga	ringroad	depan	kam-pus	juga	1
ringsek_bagian_depan_dan	ringsek	bagian	depan	dan	1
ringsek_di_ba-gian_depan	ringsek	di	ba-gian	depan	1
ringsek_di_bagian_depannya	ringsek	di	bagian	depannya	1
ringsek_pada_bagian_depan	ringsek	pada	bagian	depan	1
rintangan_terbesar_kedepannya_adalah	rintangan	terbesar	kedepannya	adalah	1
risau_dengan_masa_depannya	risau	dengan	masa	depannya	1
road_map_ke_depan	road	map	ke	depan	1
roadmap_ke_depan_di	roadmap	ke	depan	di	1
robot_di_masa_depan	robot	di	masa	depan	1
robot_ini_ke_depannya	robot	ini	ke	depannya	1
roda_depan_berukuran_19-inci	roda	depan	berukuran	19-inci	1
roda_depan_dan_belakang	roda	depan	dan	belakang	1
roda_depan_ini_masih	roda	depan	ini	masih	1
roda_depan_menjadi_fitur	roda	depan	menjadi	fitur	1
roda_depan_mobil_tersebut	roda	depan	mobil	tersebut	1
roda_depan_mulai_berputar	roda	depan	mulai	berputar	1
roda_depan_sebelah_kanan	roda	depan	sebelah	kanan	1
roda_depan_via_transmisi	roda	depan	via	transmisi	1
roda_depan_yang_lebih	roda	depan	yang	lebih	1
roda_kecil_di_depan	roda	kecil	di	depan	1
roda_kiri_depan_lepas	roda	kiri	depan	lepas	1
roda_pembagunan_ke_depan	roda	pembagunan	ke	depan	1
roda_pemerintahannya_ia_mengedepankan	roda	pemerintahannya	ia	mengedepankan	1
roda_saat_rem_depan	roda	saat	rem	depan	1
roh_jahat_di_depan	roh	jahat	di	depan	1
rohani_di_depan_ribuan	rohani	di	depan	ribuan	1
rokok_untuk_tahun_depan	rokok	untuk	tahun	depan	1
rolling_pejabat_tahun_depan	rolling	pejabat	tahun	depan	1
rombongan_depan_dengan_rombongan	rombongan	depan	dengan	rombongan	1
rombongan_jamaah_di_depannya	rombongan	jamaah	di	depannya	1
rombongan_maju_ke_depan	rombongan	maju	ke	depan	1
ronde_di_depan_penonton	ronde	di	depan	penonton	1
rongga_di_bagian_depan	rongga	di	bagian	depan	1
rotan_sehingga_ke_depan	rotan	sehingga	ke	depan	1
rotasi_didepan_belum_optimal	rotasi	didepan	belum	optimal	1
ruang_depan_masih_di	ruang	depan	masih	di	1
ruang_depan_pamer_masih	ruang	depan	pamer	masih	1
ruang_depan_sel_blok	ruang	depan	sel	blok	1
ruang_depan_x_di	ruang	depan	x	di	1
ruang_kamar_bagian_depan	ruang	kamar	bagian	depan	1
ruang_kelas_teras_depan	ruang	kelas	teras	depan	1
ruang_tahun_ke_depan	ruang	tahun	ke	depan	1
ruang_terbuka_di_depan	ruang	terbuka	di	depan	1
ruangan_depan_dan_tempat	ruangan	depan	dan	tempat	1
ruangan_depan_gedung_per-pustakaan	ruangan	depan	gedung	per-pustakaan	1
ruangan_depan_ke_ruangan	ruangan	depan	ke	ruangan	1
ruangan_depan_teras_hingga	ruangan	depan	teras	hingga	1
ruangan_tengah_ruangan_depan	ruangan	tengah	ruangan	depan	1
ruas_jalan_di_depan	ruas	jalan	di	depan	1
rumah_bagi_masa_depan	rumah	bagi	masa	depan	1
rumah_bagian_depan_dalam	rumah	bagian	depan	dalam	1
rumah_bagian_depan_dan	rumah	bagian	depan	dan	1
rumah_bersama_tidak_mengedepankan	rumah	bersama	tidak	mengedepankan	1
rumah_dan_jendela_depan	rumah	dan	jendela	depan	1
rumah_di_depan_mata	rumah	di	depan	mata	1
rumah_di_masa_depan	rumah	di	masa	depan	1
rumah_dicetak_pemain_depan	rumah	dicetak	pemain	depan	1
rumah_ke_depan_kami	rumah	ke	depan	kami	1
rumah_sakit_juga_mengedepankan	rumah	sakit	juga	mengedepankan	1
rumah_tahun_depan_bakal	rumah	tahun	depan	bakal	1
rumah_tepat_di_depan	rumah	tepat	di	depan	1
rumah_utama_bagian_depan	rumah	utama	bagian	depan	1
rumah_warga_di_depan	rumah	warga	di	depan	1
rumahmu_di_depan_rumah	rumahmu	di	depan	rumah	1
rumput_di_depan_dan	rumput	di	depan	dan	1
rumput_dimulakan_bulan_depan	rumput	dimulakan	bulan	depan	1
runtuh_di_depan_mata	runtuh	di	depan	mata	1
rusak_bagian_kaca_depan	rusak	bagian	kaca	depan	1
rusak_parah_bagian_depan	rusak	parah	bagian	depan	1
rusak_tetapi_masa_depan	rusak	tetapi	masa	depan	1
rutinitas_malam_di_depan	rutinitas	malam	di	depan	1
sa-ma_pada_tahun_depan	sa-ma	pada	tahun	depan	1
saat_berbicara_di_depan	saat	berbicara	di	depan	1
saat_berbincara_di_depan	saat	berbincara	di	depan	1
saat_berdiri_di_depan	saat	berdiri	di	depan	1
saat_bergaya_di_depan	saat	bergaya	di	depan	1
saat_berjalan_di_depan	saat	berjalan	di	depan	1
saat_berpidato_di_depan	saat	berpidato	di	depan	1
saat_di_depan_hidung	saat	di	depan	hidung	1
saat_di_masa_depan	saat	di	masa	depan	1
saat_di-drop_di_depan	saat	di-drop	di	depan	1
saat_dilantik_tahun_depan	saat	dilantik	tahun	depan	1
saat_diparkir_di_depan	saat	diparkir	di	depan	1
saat_dite-mui_di_depan	saat	dite-mui	di	depan	1
saat_ditemui_di_depan	saat	ditemui	di	depan	1
saat_garis_terdepan_bergerak	saat	garis	terdepan	bergerak	1
saat_ini_dan_kedepannya	saat	ini	dan	kedepannya	1
saat_ini_lebih_mengedepankan	saat	ini	lebih	mengedepankan	1
saat_ini_selalu_mengedepankan	saat	ini	selalu	mengedepankan	1
saat_itu_bulan_depannya	saat	itu	bulan	depannya	1
saat_itu_di_depan	saat	itu	di	depan	1
saat_kedepan_diperkirakan_transaksi	saat	kedepan	diperkirakan	transaksi	1
saat_lewat_di_depan	saat	lewat	di	depan	1
saat_melihat_lurus_kedepan	saat	melihat	lurus	kedepan	1
saat_melihat_tetangga_depan	saat	melihat	tetangga	depan	1
saat_melintas_di_depannya	saat	melintas	di	depannya	1
saat_mengetahui_masa_depan	saat	mengetahui	masa	depan	1
saat_pilkada_ke_depan	saat	pilkada	ke	depan	1
saat_rem_depan_digunakan	saat	rem	depan	digunakan	1
saat_santai_di_depan	saat	santai	di	depan	1
saat_subuh_di_depan	saat	subuh	di	depan	1
saat_tahun_depan_kata	saat	tahun	depan	kata	1
saat_tausiyah_di_depan	saat	tausiyah	di	depan	1
saat_tiba_di_depan	saat	tiba	di	depan	1
saat_upacara_di_depan	saat	upacara	di	depan	1
saatnya_kita_mengedepankan_kualitas	saatnya	kita	mengedepankan	kualitas	1
saatnya_lagi_mengedepankan_perusahaan	saatnya	lagi	mengedepankan	perusahaan	1
saatnya_lihat_ke_depan	saatnya	lihat	ke	depan	1
saatnya_pemerintah_mengedepankan_pro-gram	saatnya	pemerintah	mengedepankan	pro-gram	1
sabar_menunggu_di_depan	sabar	menunggu	di	depan	1
sabdaraja_karena_minggu_depan	sabdaraja	karena	minggu	depan	1
sadar_kalau_di_depannya	sadar	kalau	di	depannya	1
sadar_masa_depan_negara	sadar	masa	depan	negara	1
sadar_masa_depannya_ditentukan	sadar	masa	depannya	ditentukan	1
sahabatnya_di_depan_umum	sahabatnya	di	depan	umum	1
sains_di_masa_depan	sains	di	masa	depan	1
saja_awal_tahun_depan	saja	awal	tahun	depan	1
saja_dengan_me-ngedepankan_asas	saja	dengan	me-ngedepankan	asas	1
saja_dengan_mengedepankan_kesejahteraan	saja	dengan	mengedepankan	kesejahteraan	1
saja_di_depan_gerbang	saja	di	depan	gerbang	1
saja_di_depan_hukum	saja	di	depan	hukum	1
saja_di_depan_torang	saja	di	depan	torang	1
saja_elektabilitasnya_bulan_depan	saja	elektabilitasnya	bulan	depan	1
saja_hasil_penyi-dikan_kedepan	saja	hasil	penyi-dikan	kedepan	1
saja_jika_ke_depan	saja	jika	ke	depan	1
saja_kabarnya_tahun_depan	saja	kabarnya	tahun	depan	1
saja_ke_depan_ada	saja	ke	depan	ada	1
saja_ke_depan_kita	saja	ke	depan	kita	1
saja_ke_depan_nanti	saja	ke	depan	nanti	1
saja_ke_depannya_akan	saja	ke	depannya	akan	1
saja_ke_depannya_pengguna	saja	ke	depannya	pengguna	1
saja_kedepan_bagaimana_jelas	saja	kedepan	bagaimana	jelas	1
saja_kejutannya_pekan_depan	saja	kejutannya	pekan	depan	1
saja_langkah_ke_depannya	saja	langkah	ke	depannya	1
saja_menghancurkan_masa_depan	saja	menghancurkan	masa	depan	1
saja_mereka_masih_mengedepankan	saja	mereka	masih	mengedepankan	1
saja_namun_harus_mengedepan-kan	saja	namun	harus	mengedepan-kan	1
saja_namun_kedepan_akan	saja	namun	kedepan	akan	1
saja_pe-kan_depan_kata	saja	pe-kan	depan	kata	1
saja_pekan_depan_kare-na	saja	pekan	depan	kare-na	1
saja_per-soalan_masa_depan	saja	per-soalan	masa	depan	1
saja_perkembangannya_ke_depan	saja	perkembangannya	ke	depan	1
saja_sampai_di_depan	saja	sampai	di	depan	1
saja_semoga_tahun_depan	saja	semoga	tahun	depan	1
saja_tetap_mengedepankan_asas	saja	tetap	mengedepankan	asas	1
saja_tetapi_kedepan_dapat	saja	tetapi	kedepan	dapat	1
saja_tetapi_mengedepankan_kesak-sian	saja	tetapi	mengedepankan	kesak-sian	1
saja_yang_ke_depannya	saja	yang	ke	depannya	1
saja_yang_terdepan_memberantas	saja	yang	terdepan	memberantas	1
sakit_juga_mengedepankan_sisi	sakit	juga	mengedepankan	sisi	1
sakit-sakitan_di_musim_depan	sakit-sakitan	di	musim	depan	1
saksi_di_depan_kampus	saksi	di	depan	kampus	1
saksi_di_depan_majelis	saksi	di	depan	majelis	1
saksi_mata_didepan_gerbang	saksi	mata	didepan	gerbang	1
salah_di_depan_mata	salah	di	depan	mata	1
salah_satu_bilik_depan	salah	satu	bilik	depan	1
salah_satu_kota_terdepan	salah	satu	kota	terdepan	1
salah_satu_masa_depan	salah	satu	masa	depan	1
salah_satu_pilar_terdepan	salah	satu	pilar	terdepan	1
salah_satu_tim_terdepan	salah	satu	tim	terdepan	1
salahkan_ke_depannya_suhu	salahkan	ke	depannya	suhu	1
salahnya_jika_ke_depan	salahnya	jika	ke	depan	1
salahnya_jika_warga_me-ngedepankan	salahnya	jika	warga	me-ngedepankan	1
salib_di_bagian_depan	salib	di	bagian	depan	1
saluran_air_itu_me-ngedepankan	saluran	air	itu	me-ngedepankan	1
saluran_angin_di_depannya	saluran	angin	di	depannya	1
saluran_depan_rumah_oleh	saluran	depan	rumah	oleh	1
sam-butan_di_depan_jajaran	sam-butan	di	depan	jajaran	1
sam-pai_minggu_depan_jelas	sam-pai	minggu	depan	jelas	1
sam-pai_tahun_ke_depan	sam-pai	tahun	ke	depan	1
sama_dan_lampu_depan	sama	dan	lampu	depan	1
sama_dan_musim_depan	sama	dan	musim	depan	1
sama_di_musim_depan	sama	di	musim	depan	1
sama_di_pohon_depan	sama	di	pohon	depan	1
sama_di_tahun_depan	sama	di	tahun	depan	1
sama_dia_depan_santrinya	sama	dia	depan	santrinya	1
sama_ini_ke_depannya	sama	ini	ke	depannya	1
sama_ke_depannya_juga	sama	ke	depannya	juga	1
sama_kedepan_dengan_relasi	sama	kedepan	dengan	relasi	1
sama_kedudukannya_di_depan	sama	kedudukannya	di	depan	1
sama_meng-harapkan_ke_depannya	sama	meng-harapkan	ke	depannya	1
sama_supaya_ke_depan	sama	supaya	ke	depan	1
sama-sama_memikirkan_masa_depan	sama-sama	memikirkan	masa	depan	1
sama-sama_mengedepankan_kua-litas_dan	sama-sama	mengedepankan	kua-litas	dan	1
sambil_me-nunggu_depan_layar	sambil	me-nunggu	depan	layar	1
sambil_menatap_ke_depan	sambil	menatap	ke	depan	1
sambil_menyampaikan_tahun_depan	sambil	menyampaikan	tahun	depan	1
sambil_tetap_me-ngedepankan_mekanisme	sambil	tetap	me-ngedepankan	mekanisme	1
sambutan_di_depan_calon-calon	sambutan	di	depan	calon-calon	1
sambutan_di_depan_peserta	sambutan	di	depan	peserta	1
sambutan_di_depan_ribuan	sambutan	di	depan	ribuan	1
sambutan_di_depan_warga	sambutan	di	depan	warga	1
sambutannya_di_depan_anggota	sambutannya	di	depan	anggota	1
sambutannya_di_depan_peserta	sambutannya	di	depan	peserta	1
sambutannya_di_depan_publik	sambutannya	di	depan	publik	1
sampah_di_depan_pertokoan	sampah	di	depan	pertokoan	1
sampah_liar_di_depan	sampah	liar	di	depan	1
sampah_seperti_di_depan	sampah	seperti	di	depan	1
sampah_tepat_di_depan	sampah	tepat	di	depan	1
sampahnya_di_depan_toko	sampahnya	di	depan	toko	1
sampai_akhir_tahun_depan	sampai	akhir	tahun	depan	1
sampai_awal_tahun_depan	sampai	awal	tahun	depan	1
sampai_beberapa_kali_menge-depan	sampai	beberapa	kali	menge-depan	1
sampai_beberapa_ke_depan	sampai	beberapa	ke	depan	1
sampai_bulan_depan_ujar	sampai	bulan	depan	ujar	1
sampai_bulan_ke_depan	sampai	bulan	ke	depan	1
sampai_dengan_lini_depan	sampai	dengan	lini	depan	1
sampai_depan_perpustakaan_daerah	sampai	depan	perpustakaan	daerah	1
sampai_depan_rumahnya_lalu	sampai	depan	rumahnya	lalu	1
sampai_di_depan_kamar	sampai	di	depan	kamar	1
sampai_di_depan_kantor	sampai	di	depan	kantor	1
sampai_di_depan_kedai	sampai	di	depan	kedai	1
sampai_di_depan_mobil	sampai	di	depan	mobil	1
sampai_di_depan_rumahnya	sampai	di	depan	rumahnya	1
sampai_di_depan_spot	sampai	di	depan	spot	1
sampai_di_sini_kedepannya	sampai	di	sini	kedepannya	1
sampai_dua_hari_kedepan	sampai	dua	hari	kedepan	1
sampai_hati_lebih_mengedepankan	sampai	hati	lebih	mengedepankan	1
sampai_jam_ke_depan	sampai	jam	ke	depan	1
sampai_ke_depan_panggung	sampai	ke	depan	panggung	1
sampai_ke_depan_rumahnya	sampai	ke	depan	rumahnya	1
sampai_ke_depannya_kalau	sampai	ke	depannya	kalau	1
sampai_minggu_depan_belum	sampai	minggu	depan	belum	1
sampai_minggu_depan_bentor	sampai	minggu	depan	bentor	1
sampai_minggu_depan_tambahnya	sampai	minggu	depan	tambahnya	1
sampai_minggu_depan_tuntutan	sampai	minggu	depan	tuntutan	1
sampai_musim_haji_depan	sampai	musim	haji	depan	1
sampai_namun_masa_depannya	sampai	namun	masa	depannya	1
sampai_pada_masa_depan	sampai	pada	masa	depan	1
sampai_pada_minggu_depan	sampai	pada	minggu	depan	1
sampai_pada_pekan_depan	sampai	pada	pekan	depan	1
sampai_pekan_depan_angin	sampai	pekan	depan	angin	1
sampai_pekan_depan_masih	sampai	pekan	depan	masih	1
sampai_pekan_depan_tegas	sampai	pekan	depan	tegas	1
sampai_pekan_depan_ungkap	sampai	pekan	depan	ungkap	1
sampai_pukul_di_depan	sampai	pukul	di	depan	1
sampai_seminggu_ke_depan	sampai	seminggu	ke	depan	1
sampai_senin_depan_tandasnya	sampai	senin	depan	tandasnya	1
sampai_setahun_ke_depan	sampai	setahun	ke	depan	1
sampai_tahun_depan_akan	sampai	tahun	depan	akan	1
sampai_tahun_depan_dan	sampai	tahun	depan	dan	1
sampai_tahun_depan_kata	sampai	tahun	depan	kata	1
sampai_tahun_depan_olehnya	sampai	tahun	depan	olehnya	1
sampai_tahun_kedepan_pembangunannya	sampai	tahun	kedepan	pembangunannya	1
sampaikan_di_depan_tadi	sampaikan	di	depan	tadi	1
sampe_minggu_depan_jadi	sampe	minggu	depan	jadi	1
samping_dan_tampak_depan	samping	dan	tampak	depan	1
samping_depannya_terdapat_mesin	samping	depannya	terdapat	mesin	1
samping_itu_ke_depannya	samping	itu	ke	depannya	1
sampingnya_di_barisan_depan	sampingnya	di	barisan	depan	1
sampul_depan_dengan_judul	sampul	depan	dengan	judul	1
sampul_depan_maja-lah_tersebut	sampul	depan	maja-lah	tersebut	1
sampul_depan_terkait_erat	sampul	depan	terkait	erat	1
